Name,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A102,587727226763935873,00:00:36.87,-09:41:55.0,56,0.696,0.071,0.036000000000000004,0.036000000000000004,0.161,0.0,0.14300000000000002,0.545,0.264,0,0,1,587727226763870981,0.01572823,-9.70081889,1740,40,4,22,GALAXY,22.589756,21.716469,21.676407,0.17141900000000002,0.05,-0.167099,-0.162563,-0.149483,2.091742,0.9637680000000001,5.817594000000001,2.3303979999999997,0.012837000000000001
A103,587727177912680538,00:00:37.17,-11:02:07.6,58,0.259,0.017,0.0,0.086,0.121,0.517,0.10300000000000001,0.257,0.105,0,0,1,587727177912615520,0.00478199,-11.04152365,1729,40,1,83,GALAXY,22.466520000000003,21.611856,21.407804000000002,0.141688,0.199793,-0.290952,-0.34383400000000003,-0.46631000000000006,1.561017,0.980614,8.952661,2.195549,-0.05234199999999999
A105,587730773888794890,00:00:38.69,+14:35:48.2,19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,587730773888729972,0.00923546,14.60045611,2566,40,3,308,GALAXY,22.110111,21.804228,21.648781,0.539701,0.36206900000000003,-0.806918,-0.8660959999999999,-0.7069270000000001,1.107305,0.682237,-8.259806,1.124694,0.040119999999999996
A106,587727221950447853,00:00:38.70,+14:53:40.8,30,0.5,0.0,0.033,0.33299999999999996,0.133,0.0,0.36700000000000005,0.5,0.36700000000000005,0,0,1,587727221950382927,0.01125237,14.89460856,1739,40,3,302,GALAXY,20.636589,20.171356,20.116970000000002,0.349314,0.499888,-0.019201,-0.279277,-8.900161,1.8798119999999998,1.073723,12.495636,1.979962,0.210851
A107,587730774962602125,00:00:38.73,+15:24:27.3,29,0.31,0.10300000000000001,0.0,0.552,0.034,0.0,0.655,0.12300000000000001,0.8370000000000001,1,0,0,587730774962537305,0.00819713,15.40452089,2566,40,5,309,GALAXY,23.560431,22.349817,22.540451,0.05,0.05,-0.09025,-0.111818,-0.08014299999999999,1.6615229999999999,0.8461049999999999,7.394006,2.5400400000000003,0.006322416
A108,587731186204016720,00:00:39.31,-00:00:48.2,36,0.41700000000000004,0.111,0.0,0.444,0.027999999999999997,0.0,0.556,0.207,0.76,1,0,0,587731186203886283,0.00896325,-0.01318238,2662,40,3,282,GALAXY,22.907497,21.281387,20.584887,0.165947,0.338091,-0.5842649999999999,-0.353572,-4.207835,3.890821,1.157054,7.653944,2.0078549999999997,-0.043321
A109,587727177912680543,00:00:39.86,-11:09:27.7,29,0.9309999999999999,0.034,0.0,0.0,0.034,0.0,0.034,0.9309999999999999,0.034,0,1,0,587727177912615249,0.01404854,-11.15676732,1729,40,1,83,GALAXY,21.62546,20.799822,20.434216,0.30895300000000003,0.526205,-0.450748,-0.326177,-0.7715850000000001,1.619377,0.8336110000000001,6.709132,2.2612759999999996,-0.042306
A110,588015507658834026,00:00:39.96,-01:11:28.4,52,0.596,0.038,0.038,0.231,0.077,0.019,0.308,0.251,0.6,0,0,1,588015507658768688,0.00929229,-1.19432133,3325,41,1,108,GALAXY,20.450768,20.041449,19.623511999999998,0.799968,0.8755350000000001,-1.458652,-4.238315,-38.286369,2.713286,1.5380040000000001,22.214164999999998,2.004396,-0.04819
A112,587730773888860322,00:00:40.04,+14:33:07.7,53,0.925,0.0,0.0,0.019,0.057,0.0,0.019,0.925,0.019,0,1,0,587730773888730202,0.00848935,14.55255394,2566,40,3,308,GALAXY,22.776615,21.892060999999998,21.478943,0.11548399999999999,0.877058,-0.310661,-0.291842,-0.20716500000000002,0.977851,0.598637,3.071591,2.0657080000000003,0.016199
A113,588015509269446823,00:00:40.21,+00:09:23.5,27,0.741,0.0,0.037000000000000005,0.07400000000000001,0.14800000000000002,0.0,0.111,0.741,0.111,0,0,1,588015509269381657,0.01230672,0.15670623,3325,41,4,108,GALAXY,22.815642999999998,21.894699,22.078148000000002,0.05,0.05,-0.12114000000000001,-0.16423,-0.183809,-9999.0,-9999.0,29.767673,0.604648,-0.056321
A114,588015510343188544,00:00:40.28,+00:56:34.1,28,0.893,0.107,0.0,0.0,0.0,0.0,0.107,0.496,0.504,0,0,1,588015510343123548,0.01128033,0.94372665,3325,41,6,108,GALAXY,23.007679,21.986673,21.688623,0.34994899999999995,0.05,-0.00596904,-0.003085928,-0.005788247,2.674769,1.301872,5.244124,2.0023169999999997,-0.034946
A115,587727226763935989,00:00:40.39,-09:40:22.2,58,0.517,0.034,0.052000000000000005,0.24100000000000002,0.155,0.0,0.32799999999999996,0.262,0.535,0,0,1,587727226763870974,0.00898767,-9.67569674,1740,40,4,22,GALAXY,23.614019,21.909494,20.782166,0.29291300000000003,0.22743899999999997,-0.101441,-0.092977,-1.491582,2.177116,0.995624,4.929199,2.292551,-0.051573
A117,587727222487384201,00:00:40.68,+15:19:19.3,57,0.7190000000000001,0.0,0.0,0.24600000000000002,0.035,0.0,0.24600000000000002,0.523,0.435,1,0,0,587727222487253827,0.00778795,15.32003299,1739,40,4,302,GALAXY,22.723263,22.732457999999998,22.094784,0.05,0.061159000000000005,-0.623876,-0.622059,-0.554207,1.006229,0.614244,3.356061,2.0461560000000003,0.019382
A119,587727221413577010,00:00:41.28,+14:29:25.4,32,0.812,0.125,0.0,0.062,0.0,0.0,0.188,0.8109999999999999,0.18899999999999997,0,1,0,587727221413511876,0.0098667,14.48991935,1739,40,2,302,GALAXY,22.835516000000002,22.971651,22.744364,0.05,0.05,-0.059797,-0.073121,-0.056721,4.370549,0.89149,3.1059740000000002,2.4723490000000004,0.03623
A120,587731185130274887,00:00:41.30,-00:57:19.5,32,0.7190000000000001,0.031,0.0,0.031,0.094,0.125,0.062,0.6779999999999999,0.096,0,0,1,587731185130144426,0.01244152,-0.95836531,2662,40,1,282,GALAXY,23.617384,21.973017000000002,20.824137,0.511941,0.25924899999999995,-1.951185,-2.001804,-1.68671,1.340615,0.68702,3.389881,2.057791,0.016261
A121,587727221413577013,00:00:42.17,+14:30:23.1,21,0.095,0.0,0.0,0.905,0.0,0.0,0.905,0.022000000000000002,0.978,1,0,0,587727221413511882,0.01176447,14.50850879,1739,40,2,302,GALAXY,21.515121,21.103701,20.893255,0.10843399999999999,0.199954,-0.285115,-0.346331,-7.763455,2.301509,1.3580139999999998,45.269974,2.149681,0.002454483
A122,587727180597035118,00:00:42.47,-08:56:05.8,32,0.812,0.0,0.062,0.125,0.0,0.0,0.188,0.779,0.221,0,0,1,587727180596969739,0.00814439,-8.9311595,1729,40,6,83,GALAXY,21.596892999999998,20.713419000000002,20.657583,0.097585,0.050012,-0.016198,-0.017034999999999998,-0.011868,1.663686,0.854001,6.664067,2.0225,0.011726
A123,587727221413577017,00:00:43.55,+14:31:29.5,31,0.645,0.0,0.032,0.129,0.09699999999999999,0.09699999999999999,0.161,0.627,0.179,0,0,1,587730773888795831,0.01277218,14.527437599999999,2566,40,3,309,GALAXY,22.584984,22.167173000000002,21.601978,0.306809,0.499983,-0.081375,-0.09500399999999999,-0.33636900000000003,3.1453849999999997,2.07713,19.425409,0.675067,-0.013104
A125,587731187277758607,00:00:44.15,+00:40:22.8,27,0.963,0.0,0.0,0.037000000000000005,0.0,0.0,0.037000000000000005,0.9229999999999999,0.077,0,1,0,587731187277693726,0.01464648,0.66908993,2662,40,5,283,GALAXY,22.84606,20.998896,20.655006,0.169217,0.202242,-0.201486,-0.19284300000000001,-0.9486209999999999,2.791613,1.1670399999999999,10.817077000000001,2.29156,-0.042008
A126,587730775499473092,00:00:44.54,+15:55:14.1,35,0.743,0.028999999999999998,0.028999999999999998,0.0,0.114,0.086,0.057,0.72,0.078,0,0,1,587730775499407819,0.01038473,15.9230964,2566,40,6,309,GALAXY,20.353537,18.948826,18.406879,0.539144,0.604657,-7.130599,-3.515615,-374.77203399999996,3.7267330000000003,1.6525450000000002,15.104412,2.364432,0.01081
A129,587730775499473096,00:00:44.94,+15:51:13.4,64,0.812,0.0,0.047,0.062,0.078,0.0,0.109,0.527,0.33799999999999997,0,0,1,587730775499407489,0.01060362,15.85291877,2566,40,6,309,GALAXY,19.538166,18.418747,17.954372,0.658564,0.719592,-107.223373,-11.209561,-505.431641,3.50929,1.301092,6.4427330000000005,2.3027029999999997,0.871589
A130,587731185667145775,00:00:45.15,-00:29:57.2,66,0.19699999999999998,0.03,0.47,0.136,0.091,0.076,0.636,0.031,0.772,0,0,1,587731185667015432,0.00993761,-0.49150296,2662,40,2,282,GALAXY,23.423983,22.358881,22.434544,0.304804,0.512426,-1.791757,-2.1609380000000002,-2.0983490000000002,0.8921819999999999,0.716527,-4.847549,1.757424,-0.104203
A131,587727220876706008,00:00:45.60,+14:04:28.8,27,0.0,0.037000000000000005,0.037000000000000005,0.9259999999999999,0.0,0.0,1.0,0.0,1.0,1,0,0,587727220876641359,0.01139828,14.07344446,1739,40,1,302,GALAXY,23.87702,23.77413,21.387419,0.779098,0.731633,-0.287736,-0.427796,-1.363059,-9999.0,-9999.0,2.475552,1.132106,0.017082
A132,587730775499473100,00:00:45.81,+15:58:33.7,29,0.862,0.0,0.0,0.034,0.10300000000000001,0.0,0.034,0.7340000000000001,0.12300000000000001,0,0,1,587730775499408180,0.016848500000000002,15.97609472,2566,40,6,309,GALAXY,23.161798,21.664478,20.710526,0.09994600000000001,0.062325,-0.163689,-0.185369,-0.211083,2.1617029999999997,0.75071,4.745147,1.896826,-0.06221
A134,587730773888860376,00:00:46.47,+14:38:13.0,38,0.5529999999999999,0.026000000000000002,0.026000000000000002,0.368,0.026000000000000002,0.0,0.42100000000000004,0.247,0.716,1,0,0,587730773888795487,0.0118146,14.63998776,2566,40,3,309,GALAXY,22.627346,21.532223000000002,21.221563,0.24748699999999998,0.149276,-0.016617,-0.016618,-0.005144563,0.847305,0.5101439999999999,1.92777,1.833446,0.001769924
A138,587730773888860382,00:00:48.56,+14:33:08.7,66,0.545,0.0,0.061,0.28800000000000003,0.106,0.0,0.348,0.359,0.517,0,0,1,587730773888730202,0.00848935,14.55255394,2566,40,3,308,GALAXY,22.776615,21.892060999999998,21.478943,0.11548399999999999,0.877058,-0.310661,-0.291842,-0.20716500000000002,0.977851,0.598637,3.071591,2.0657080000000003,0.016199
A139,587727220876771447,00:00:48.83,+14:00:33.5,28,0.7140000000000001,0.0,0.0,0.14300000000000002,0.14300000000000002,0.0,0.14300000000000002,0.6970000000000001,0.16,0,0,1,587727220876641321,0.01472964,14.00856669,1739,40,1,302,GALAXY,22.990328,23.946773999999998,23.550670999999998,0.05,0.05,-0.089005,-0.09586900000000001,-0.047307,-9999.0,-9999.0,33.267426,-0.8189350000000001,0.0065081919999999994
A142,588015510343188560,00:00:50.31,+00:54:39.1,26,0.615,0.0,0.038,0.34600000000000003,0.0,0.0,0.385,0.185,0.815,1,0,0,588015510343123278,0.00986949,0.9080693000000001,3325,41,6,108,GALAXY,19.505919,20.11805,19.351042,0.05,0.05,-1.7448720000000002,-1.6852049999999998,-2.137588,2.845174,1.18981,25.537086,1.839205,0.056176
A143,587727222487384354,00:00:50.77,+15:12:34.1,56,0.375,0.35700000000000004,0.018000000000000002,0.25,0.0,0.0,0.625,0.35200000000000004,0.648,0,0,1,587727222487253822,0.00963208,15.20641476,1739,40,4,302,GALAXY,22.599133,21.507170000000002,21.020969,0.05,0.05,-0.007346231999999999,-0.007916578,-0.739006,1.415445,0.7161649999999999,5.454296,2.253792,-0.03863
A146,587730773351989412,00:00:51.12,+14:15:07.0,60,0.633,0.05,0.017,0.233,0.017,0.05,0.3,0.281,0.613,0,0,1,587730773351858860,0.01499439,14.25303931,2566,40,2,308,GALAXY,22.463903,21.434901999999997,21.068428,0.05,0.352432,-0.016829,-0.017273,-0.138138,1.804198,0.8215,5.623451,1.981486,-0.030536
A148,587727222487384242,00:00:51.41,+15:15:03.0,34,0.294,0.5589999999999999,0.028999999999999998,0.08800000000000001,0.0,0.028999999999999998,0.6759999999999999,0.066,0.897,1,0,0,587727222487319416,0.01738547,15.24956813,1739,40,4,303,GALAXY,22.222157,20.892157,20.645874,0.05,0.096064,-0.621472,-0.898576,-5.507771,0.43499899999999997,0.27821999999999997,17.177984,1.9666169999999998,-0.069618
A149,588015510343188562,00:00:51.56,+00:53:23.9,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,588015510343123547,0.00984061,0.88655006,3325,41,6,108,GALAXY,22.9673,22.227003,20.983513000000002,0.45506199999999997,0.49931000000000003,-0.190579,-0.20181300000000002,-1.3794959999999998,1.7103509999999997,1.009452,12.456242,1.92613,-0.048248
A151,587727225690259613,00:00:52.08,-10:35:13.0,32,0.125,0.594,0.031,0.25,0.0,0.0,0.875,0.04,0.96,1,0,0,587727225690128617,0.01069281,-10.58371722,1740,40,2,22,GALAXY,20.794604999999997,19.485685,19.003996,0.664032,0.754483,-5.8982220000000005,-2.975299,-52.006824,2.442443,0.835009,3.8704099999999997,2.189309,-0.001212375
A154,587727180060164141,00:00:52.21,-09:31:51.4,33,0.242,0.091,0.061,0.515,0.061,0.03,0.667,0.055,0.836,1,0,0,587727180060099178,0.01320838,-9.52848495,1729,40,5,83,GALAXY,23.038147,21.540646,20.883867000000002,0.395566,0.094948,-0.545435,-0.507306,-0.35285700000000003,2.3664240000000003,0.965836,4.032118,2.125263,0.013953
A155,587727223561126032,00:00:52.33,+16:07:59.9,37,0.541,0.10800000000000001,0.027000000000000003,0.297,0.027000000000000003,0.0,0.43200000000000005,0.121,0.8320000000000001,1,0,0,587727223561061093,0.01450166,16.13157642,1739,40,6,303,GALAXY,23.997307,22.259279,22.019045000000002,0.30439499999999997,0.433864,-0.088812,-0.06121,-0.21958899999999998,2.308799,1.222097,19.533831,1.8343180000000001,-0.047936
A156,587727223561126029,00:00:52.52,+16:05:35.8,56,0.821,0.0,0.0,0.071,0.018000000000000002,0.08900000000000001,0.071,0.815,0.078,0,1,0,587727223561061409,0.01426165,16.09301498,1739,40,6,303,GALAXY,23.804134,22.552805,21.790476,0.35919,0.327839,-0.031994999999999996,-0.035851,-0.037672000000000004,3.8544709999999998,1.107376,5.654351999999999,2.7100869999999997,-0.032393
A160,588015507658834052,00:00:53.51,-01:06:55.0,32,0.9059999999999999,0.094,0.0,0.0,0.0,0.0,0.094,0.755,0.245,0,0,1,588015507658768464,0.01348181,-1.11301822,3325,41,1,108,GALAXY,17.509594,17.215195,17.066936,0.530196,0.5208510000000001,-18.423370000000002,-248.725433,-2724.81909,6.2642430000000004,2.867245,59.99216800000001,2.213071,0.443767
A161,587730774962602170,00:00:53.65,+15:33:50.8,58,0.7240000000000001,0.034,0.017,0.172,0.052000000000000005,0.0,0.22399999999999998,0.34,0.5660000000000001,0,0,1,587730774962536921,0.01591648,15.56567998,2566,40,5,309,GALAXY,22.32093,22.087854,22.326027,0.05,0.05,-0.002836927,-0.003045644,-0.005929158,0.646373,0.459201,176.545761,0.0,-0.039628
A165,587730773351989425,00:00:54.52,+14:12:58.5,29,0.207,0.0,0.034,0.621,0.034,0.10300000000000001,0.655,0.043,0.7959999999999999,1,0,0,587730773351858504,0.01881288,14.21491297,2566,40,2,308,GALAXY,22.961248,22.261841,21.838432,0.24757300000000002,0.301197,-0.035709,-0.035723000000000005,-0.013138,0.8669870000000001,0.502215,2.7903849999999997,1.7232180000000001,0.002114646
A166,587727177912680599,00:00:54.57,-11:01:03.8,26,0.6920000000000001,0.0,0.0,0.077,0.231,0.0,0.077,0.691,0.078,0,0,1,587727177912615541,0.02132381,-11.02008733,1729,40,1,83,GALAXY,22.483864,21.382891,21.493060999999997,0.217471,0.396468,-0.157282,-0.211446,-0.624741,2.861538,2.044233,28.145478999999998,2.039742,-0.049832999999999995
A167,587727222487384249,00:00:54.75,+15:13:07.4,25,0.56,0.0,0.24,0.16,0.04,0.0,0.4,0.395,0.56,0,0,1,587727222487253841,0.01348956,15.21843135,1739,40,4,302,GALAXY,21.865831,20.511517,19.971802,0.152418,0.255253,-0.8895770000000001,-0.253695,-11.724528,1.747314,0.701605,3.1331,2.241722,-0.018931
A170,587731187277758645,00:00:55.23,+00:43:56.3,55,0.782,0.0,0.073,0.127,0.018000000000000002,0.0,0.2,0.7140000000000001,0.267,0,0,1,587731187277693341,0.01549346,0.73418088,2662,40,5,283,GALAXY,20.882572,19.927529999999997,19.582357000000002,0.449984,0.545999,-0.49709799999999993,-3.501657,-43.411499,2.084413,1.131832,12.252464,2.08186,-0.054924
A172,587727223561126046,00:00:56.33,+16:05:33.7,31,0.903,0.0,0.0,0.032,0.065,0.0,0.032,0.735,0.155,0,0,1,587727223561061409,0.01426165,16.09301498,1739,40,6,303,GALAXY,23.804134,22.552805,21.790476,0.35919,0.327839,-0.031994999999999996,-0.035851,-0.037672000000000004,3.8544709999999998,1.107376,5.654351999999999,2.7100869999999997,-0.032393
A173,587731187277758650,00:00:56.53,+00:45:46.1,29,0.7240000000000001,0.0,0.034,0.207,0.034,0.0,0.24100000000000002,0.544,0.415,0,0,1,587731187277628151,0.01182496,0.76612795,2662,40,5,282,GALAXY,21.480097,20.745426000000002,20.529203,0.6137739999999999,0.625004,-1.80312,-2.6856009999999997,-4.5916559999999995,1.133292,0.753909,7.0777220000000005,1.664455,-0.0853
A174,588015507658834108,00:00:57.31,-01:06:53.4,30,0.033,0.9,0.067,0.0,0.0,0.0,0.9670000000000001,0.006,0.9940000000000001,1,0,0,588015507658768464,0.01348181,-1.11301822,3325,41,1,108,GALAXY,17.509594,17.215195,17.066936,0.530196,0.5208510000000001,-18.423370000000002,-248.725433,-2724.81909,6.2642430000000004,2.867245,59.99216800000001,2.213071,0.443767
A175,587727222487384267,00:00:57.57,+15:16:41.7,30,0.833,0.033,0.0,0.067,0.067,0.0,0.1,0.5539999999999999,0.32799999999999996,0,0,1,587727222487318535,0.01452864,15.27758626,1739,40,4,303,GALAXY,24.905594,21.987944,21.601082,0.7036899999999999,0.519648,-2.6671970000000003,-0.389513,-3.9649629999999996,2.370311,1.281501,15.900970000000001,1.977589,-0.036224
A176,587730773351989442,00:00:57.85,+14:11:25.5,44,0.341,0.0,0.409,0.182,0.045,0.023,0.591,0.073,0.8370000000000001,1,0,0,587730773351924168,0.019947,14.19656777,2566,40,2,309,GALAXY,22.428955,21.987667000000002,21.599411,0.21156599999999998,0.143189,-1.8073810000000001,-1.8089830000000002,-1.295431,0.147646,0.10948900000000002,2.360609,2.0666759999999997,0.0007399241
A177,587730774962602177,00:00:57.96,+15:23:36.2,34,0.5,0.147,0.08800000000000001,0.20600000000000002,0.059000000000000004,0.0,0.441,0.085,0.815,1,0,0,587730774962536789,0.01813089,15.39288162,2566,40,5,309,GALAXY,21.054823000000003,20.586159,20.366831,0.452513,0.578731,-0.25985,-0.518587,-3.7783839999999995,5.408679,1.506599,16.386689999999998,1.600738,0.140787
A178,587727221950513325,00:00:58.02,+14:51:51.6,26,0.8079999999999999,0.038,0.0,0.077,0.077,0.0,0.115,0.44799999999999995,0.39299999999999996,0,0,1,587727221950382288,0.01598992,14.86480009,1739,40,3,302,GALAXY,23.15403,22.022688,22.218662,0.19408599999999998,0.24999000000000002,-0.001463265,-0.003146289,-0.035313,1.544875,0.9904940000000001,11.913577,1.7521779999999998,-0.022052000000000002
A179,587730773888860521,00:00:58.64,+14:32:40.6,22,0.318,0.136,0.045,0.318,0.182,0.0,0.5,0.102,0.6729999999999999,0,0,1,587730773888729973,0.01105016,14.5454419,2566,40,3,308,GALAXY,22.481813,21.800076,21.446239000000002,0.05,0.05,-0.5906819999999999,-0.575792,-0.534858,0.47546000000000005,0.325683,2.812017,2.179554,0.007502768000000001
A184,588015508732575842,00:01:02.71,-00:15:25.6,26,0.423,0.0,0.115,0.34600000000000003,0.115,0.0,0.462,0.127,0.7140000000000001,0,0,1,588015508732510759,0.00982315,-0.25623575,3325,41,3,108,GALAXY,23.420182999999998,22.150724,22.425751,0.284792,0.05,-0.706426,-0.707025,-0.42795900000000003,-9999.0,-9999.0,-9999.0,-9999.0,-0.002570025
A189,587727227300872204,00:01:04.89,-09:09:15.6,31,0.19399999999999998,0.032,0.065,0.71,0.0,0.0,0.8059999999999999,0.106,0.894,1,0,0,587727227300741477,0.02075987,-9.15929178,1740,40,5,22,GALAXY,22.512276,23.05043,21.797031,0.140672,0.05,-0.116248,-0.116229,-0.05122,0.608216,0.397868,2.223417,2.4286369999999997,0.004227829000000001
A190,587727180060164309,00:01:05.07,-09:29:03.7,71,0.31,0.0,0.324,0.35200000000000004,0.013999999999999999,0.0,0.6759999999999999,0.059000000000000004,0.9229999999999999,1,0,0,587727180060098876,0.01701602,-9.48316918,1729,40,5,83,GALAXY,21.641556,20.679775,20.015501,0.701177,0.6425350000000001,-0.012473999999999999,-0.072894,-4.5048129999999995,1.9085869999999998,1.046468,8.105611999999999,2.0873009999999996,-0.035619
A191,587727226764001349,00:01:05.80,-09:42:40.8,30,0.9670000000000001,0.0,0.0,0.0,0.033,0.0,0.0,0.9670000000000001,0.0,0,1,0,587727226763870979,0.01506608,-9.71116997,1740,40,4,22,GALAXY,23.128548000000002,21.344948000000002,20.717028,0.310234,0.365054,-0.12654300000000002,-0.292319,-5.075505000000001,2.549832,1.289483,17.142958,2.080321,-0.046192000000000004
A193,587727227300872325,00:01:06.43,-09:14:00.4,28,0.25,0.0,0.107,0.607,0.036000000000000004,0.0,0.7140000000000001,0.045,0.9109999999999999,1,0,0,587727227300741719,0.01734732,-9.23133316,1740,40,5,22,GALAXY,24.448128,22.350471,21.578957,0.5735899999999999,0.803601,-0.00424812,-0.003282075,-0.00307971,1.6491240000000003,0.951981,4.032122,2.1146849999999997,0.011016
A195,587730774962602216,00:01:07.75,+15:28:10.1,35,0.971,0.0,0.0,0.028999999999999998,0.0,0.0,0.028999999999999998,0.971,0.028999999999999998,0,1,0,587730774962537329,0.02281418,15.47631888,2566,40,5,309,GALAXY,24.418894,21.858421,21.879787,0.165795,0.05,-0.07349,-0.08025299999999999,-0.156119,3.04771,1.2368,20.362156,2.17735,-0.047399000000000004
A196,587730772815118548,00:01:08.69,+13:51:25.7,35,0.657,0.057,0.0,0.28600000000000003,0.0,0.0,0.34299999999999997,0.276,0.7240000000000001,1,0,0,587730772814988153,0.01802253,13.86035142,2566,40,1,308,GALAXY,22.088148,21.594927,20.544548000000002,0.099991,0.199874,-0.549606,-0.341587,-1.917311,4.303016,1.171625,9.236217,2.116059,-0.060272000000000006
A197,587730773888860471,00:01:09.04,+14:35:30.3,36,0.306,0.47200000000000003,0.027999999999999997,0.16699999999999998,0.027999999999999997,0.0,0.667,0.069,0.8959999999999999,1,0,0,587730773888795492,0.01643945,14.59528932,2566,40,3,309,GALAXY,24.121515,22.236544,23.147614,0.05,0.05,-0.095012,-0.109444,-0.07274800000000001,2.615959,2.050158,13.077568,-0.020850999999999998,0.010798
A198,588015509269512339,00:01:09.42,+00:05:04.1,54,0.426,0.019,0.055999999999999994,0.5,0.0,0.0,0.574,0.134,0.866,1,0,0,588015509269381408,0.0243944,0.08772039,3325,41,4,108,GALAXY,20.751382999999997,19.766154999999998,19.546749,0.5501550000000001,0.561032,-2.310451,-1.573799,-50.384384000000004,4.472051,1.668612,12.892797,2.268628,-0.026469
A200,587730774962602228,00:01:10.17,+15:27:15.3,55,0.818,0.018000000000000002,0.018000000000000002,0.055,0.091,0.0,0.091,0.649,0.231,0,0,1,587730774962536926,0.01973731,15.45654763,2566,40,5,309,GALAXY,21.790202999999998,20.843019,20.348042,0.373904,0.11806400000000002,-1.039932,-1.981175,-6.017273,1.1786780000000001,0.709398,7.656403,2.007159,-0.07084
A201,587727226227130437,00:01:11.15,-10:01:55.7,22,0.455,0.091,0.091,0.273,0.091,0.0,0.455,0.341,0.562,0,0,1,587727226227000221,0.02307473,-10.03358147,1740,40,3,22,GALAXY,23.571085,22.705717,21.840725,0.05,0.143314,-0.7336060000000001,-0.6949770000000001,-0.502684,4.219677,2.368922,1.993901,1.980882,0.006403786999999999
